GDP per capita,year,tight,loose,indi,coll,old_care_vir,young_care_vir,old_care_vic,young_care_vic,old_fare_vir,young_fare_vir,old_fare_vic,young_fare_vic,old_loya_vir,young_loya_vir,old_loya_vic,young_loya_vic,old_auth_vir,young_auth_vir,old_auth_vic,young_auth_vic,old_sanc_vir,young_sanc_vir,old_sanc_vic,young_sanc_vic,old_care,old_fare,old_loya,old_auth,old_sanc,old_virtue,old_vice,young_care,young_fare,young_loya,young_auth,young_sanc,young_virtue,young_vice,old_positive,young_positive,old_negative,young_negative,old_competent,young_competent,old_warm,young_warm,old_incompetent,young_incompetent,old_unwarm,young_unwarm
3045.0,1988,0.0023260160987774,0.0030348882791096,0.0007999724860598,0.0008349080174119,0.020461682,0.039993316,0.32100523,0.16377634,-0.11544551,-0.012668405,0.370713,0.311168,0.14910847,0.30789015,0.4588005,0.2680722,-0.0022507515,-0.0023923442,0.14840353,0.036931228,0.39061356,0.3653794,0.44752073,0.24286538,0.32100523,0.370713,0.4588005,0.14840353,0.44752073,0.0884974896907806,0.3492885828018188,0.16377634,0.311168,0.2680722,0.036931228,0.24286538,0.1396404266357422,0.2045626163482666,0.5303155,0.5191746,0.6576152,0.5058962,0.19623211,0.3332544,0.5772664,0.51493526,0.3793953,0.27101755,0.53302145,0.37725702
3022.0,1989,0.0024097425723864,0.0030780986914916,0.0008554298571965,0.0008483522490061,-0.026388815,0.05788935,0.2056068,0.112185426,-0.18458846,-0.021661844,0.22779201,0.22699618,0.056194663,0.25155804,0.3614636,0.2677169,-0.09819432,-0.019165859,-0.056190673,-0.034854818,0.33836913,0.39130265,0.3353061,0.3064854,0.2056068,0.22779201,0.3614636,-0.056190673,0.3353061,0.0170784413814544,0.2147955656051635,0.112185426,0.22699618,0.2677169,-0.034854818,0.3064854,0.1319844603538513,0.1757058262825012,0.45278287,0.5131571,0.5387881,0.4752091,0.100911535,0.2878003,0.51779824,0.52840745,0.22841004,0.24250156,0.4171399,0.32337725
2982.0,1990,0.0024701655720491,0.0031206021015073,0.0009395141487991,0.0008639277552577,-0.045126427,0.051284328,0.3031761,0.1389813,-0.19609767,-0.07163862,0.12321002,0.18211868,0.01775691,0.17597714,0.39171505,0.26801434,-0.11884594,-0.07677252,-0.079575986,-0.022475742,0.28744853,0.37084916,0.31921405,0.2154486,0.3031761,0.12321002,0.39171505,-0.079575986,0.31921405,-0.0109729170799255,0.2115478515625,0.1389813,0.18211868,0.26801434,-0.022475742,0.2154486,0.0899398982524871,0.156417441368103,0.42072466,0.46111703,0.5297979,0.42946047,0.08772797,0.25535527,0.5062765,0.4754576,0.20252302,0.1676281,0.40390074,0.30645123
3051.3152,1991,0.0025127813943462,0.0031360409924259,0.0010109100854427,0.0008698541262463,-0.013245538,0.0092492215,0.39569056,0.23839132,-0.17929143,-0.045764327,0.13561544,0.116780266,0.06206083,0.2352756,0.2978458,0.18039146,-0.01930584,-0.019431682,0.015111216,0.038360864,0.30989432,0.4115344,0.44144738,0.27391267,0.39569056,0.13561544,0.2978458,0.015111216,0.44144738,0.0320224702358245,0.2571420907974243,0.23839132,0.116780266,0.18039146,0.038360864,0.27391267,0.1181726455688476,0.169567322731018,0.41932523,0.469339,0.5730021,0.44837618,0.07164121,0.33281857,0.45542884,0.43547195,0.2822787,0.2412312,0.49165034,0.3320225
3227.7441,1992,0.0025503778770143,0.0031188972968956,0.0010690598311648,0.0008683044231848,-0.016142499,0.03173171,0.40212587,0.2113473,-0.15270974,-0.08023226,0.1895383,0.15446737,0.18366495,0.3205053,0.43926394,0.30955416,-0.0024447907,-0.011318222,0.12122631,0.12850171,0.42757508,0.4427195,0.5870156,0.42664036,0.40212587,0.1895383,0.43926394,0.12122631,0.5870156,0.0879885971546173,0.3478340148925781,0.2113473,0.15446737,0.30955416,0.12850171,0.42664036,0.1406811952590942,0.2461021900177002,0.5487497,0.5401803,0.61154544,0.45568845,0.19584703,0.35074764,0.5801107,0.52214944,0.36860648,0.27545905,0.5347718,0.39957052
3506.48,1993,0.0025686892357563,0.003111146715759,0.0011233249623724,0.0008719504803999,0.024676014,0.06889052,0.35622773,0.20533605,-0.1630586,-0.047519363,0.1396656,0.11806593,0.20084405,0.29437423,0.6488198,0.48256546,-0.08434281,-0.045159847,0.39096767,0.12320828,0.43168953,0.48799485,0.5765943,0.42395067,0.35622773,0.1396656,0.6488198,0.39096767,0.5765943,0.0819616377353668,0.4224550247192383,0.20533605,0.11806593,0.48256546,0.12320828,0.42395067,0.1517160773277282,0.2706252813339233,0.54626,0.5342779,0.65972567,0.4673555,0.1679922,0.35181984,0.58225816,0.51253927,0.27071995,0.1912181,0.4487306,0.29932067
3730.164,1994,0.0025481468098535,0.0031185812461421,0.001204719559839,0.0008579890783023,-0.009746186,0.0070610903,0.47089458,0.2560454,-0.17372401,-0.11286379,0.11658882,0.017068101,0.17396814,0.2504671,0.50064427,0.33668464,-0.056450076,-0.050051223,0.14711817,0.045311365,0.36722144,0.41246772,0.60684204,0.428811,0.47089458,0.11658882,0.50064427,0.14711817,0.60684204,0.0602538645267486,0.3684175729751587,0.2560454,0.017068101,0.33668464,0.045311365,0.428811,0.1014161825180053,0.2167840957641601,0.49955052,0.48258764,0.6340404,0.45170915,0.16779661,0.30626658,0.5579332,0.47077787,0.3331884,0.21922714,0.50493956,0.32848066
3999.7292,1995,0.0025008994297032,0.0031309309357502,0.0012874538336445,0.0008385520361408,0.0033705924,0.04449745,0.43659753,0.20433877,-0.21188182,-0.06736415,0.10243122,0.006801948,0.14231977,0.24989976,0.41099575,0.16741116,-0.12638533,-0.161675,0.12161904,-0.072356835,0.34128958,0.35732746,0.4189029,0.21994796,0.43659753,0.10243122,0.41099575,0.12161904,0.4189029,0.0297425597906112,0.2981092691421508,0.20433877,0.006801948,0.16741116,-0.072356835,0.21994796,0.0845371007919311,0.1052286148071289,0.48514324,0.4573641,0.58170956,0.37138966,0.10101982,0.31579155,0.56703997,0.46472013,0.25704077,0.12239297,0.49660265,0.2732857
4219.644,1996,0.0024710689393551,0.0031168561311104,0.0013549980676056,0.0008170127884779,-0.06743202,-0.014020115,0.34001353,0.16604726,-0.20655815,-0.09088312,0.2359775,0.17594749,0.054443393,0.22442916,0.438508,0.30149543,-0.14228237,-0.12227674,-0.029281478,-0.17529784,0.26518166,0.35202506,0.4033783,0.29121417,0.34001353,0.2359775,0.438508,-0.029281478,0.4033783,-0.0193295001983642,0.2777191638946533,0.16604726,0.17594749,0.30149543,-0.17529784,0.29121417,0.06985484957695,0.1518813014030456,0.42604092,0.47559482,0.5703555,0.42181054,0.07266374,0.27883813,0.5113101,0.49527872,0.30802268,0.23332399,0.43544734,0.30584314
4310.828,1997,0.0024424527517632,0.0030946756214234,0.0014163208921737,0.0007909548349565,0.016266868,0.014484876,0.3377483,0.16297862,-0.18633594,-0.10235076,0.15738252,0.0653975,0.11337597,0.22802216,0.47861752,0.32827276,-0.09022437,-0.12602049,0.122375794,0.02216217,0.29507485,0.3323968,0.3882909,0.25957587,0.3377483,0.15738252,0.47861752,0.122375794,0.3882909,0.0296314775943756,0.2968830108642578,0.16297862,0.0653975,0.32827276,0.02216217,0.25957587,0.0693065166473388,0.1676773786544799,0.46569493,0.50117886,0.558409,0.41822287,0.10603264,0.2999174,0.53264356,0.5282854,0.19761574,0.106797464,0.43131378,0.28922158
4309.847,1998,0.0024357179758486,0.0031341522242827,0.0015208955637535,0.0007714751830738,0.024501456,0.0269094,0.35701007,0.16321766,-0.15340614,-0.087299556,0.31641793,0.19299501,0.1463204,0.28643513,0.5369904,0.23118056,-0.068287306,-0.07828842,0.2198769,0.023913193,0.39856774,0.42485058,0.49128667,0.27486253,0.35701007,0.31641793,0.5369904,0.2198769,0.49128667,0.0695392310619354,0.3843163967132568,0.16321766,0.19299501,0.23118056,0.023913193,0.27486253,0.1145214319229126,0.1772337913513183,0.51663977,0.51199734,0.59755623,0.40527788,0.18983124,0.32901877,0.57064575,0.50516665,0.27708748,0.15520969,0.4886653,0.27139163
4466.7363,1999,0.0024189167784892,0.0031806677155254,0.0016335989008869,0.0007587979656347,0.04522546,0.064232424,0.2636609,0.07930425,-0.15761963,-0.07610177,0.1833108,0.05452323,0.18626055,0.33082396,0.3502874,0.20517267,-0.13735196,-0.13568486,0.07095765,-0.02246111,0.34712392,0.44354385,0.3742814,0.2533838,0.2636609,0.1833108,0.3502874,0.07095765,0.3742814,0.0567276716232299,0.2484996318817138,0.07930425,0.05452323,0.20517267,-0.02246111,0.2533838,0.1253627181053161,0.1139845609664917,0.48529762,0.55230606,0.5559629,0.41923803,0.16308647,0.36594397,0.52561504,0.5273531,0.24687648,0.08130276,0.3830546,0.22346556
4730.3545,2000,0.0024045637817055,0.0032237239359747,0.0017615226961627,0.0007501364371478,-0.03971625,0.0711222,0.31101418,0.13250759,-0.15905754,-0.062306978,0.16275488,0.07933154,0.15549216,0.3255726,0.3777206,0.24606451,-0.10529353,-0.10710909,0.20893058,0.025179699,0.350613,0.40059483,0.43746462,0.27252042,0.31101418,0.16275488,0.3777206,0.20893058,0.43746462,0.0404075652360916,0.2995769739151001,0.13250759,0.07933154,0.24606451,0.025179699,0.27252042,0.1255747079849243,0.1511207580566406,0.48771656,0.56309485,0.61117756,0.45699334,0.11390884,0.3360216,0.5308175,0.5438993,0.30276072,0.17698634,0.48085114,0.30893934
4995.1445,2001,0.0023781641158555,0.0032353907668549,0.0018542973899359,0.0007522826433858,-0.05236365,0.02110269,0.289351,0.15120275,-0.24257505,-0.07621583,0.19867447,0.0808868,0.13023624,0.32289845,0.43786073,0.24526033,-0.167173,-0.118980974,0.08953196,0.034782574,0.3006601,0.42064983,0.3800258,0.24390113,0.289351,0.19867447,0.43786073,0.08953196,0.3800258,-0.0062430679798126,0.2790887832641601,0.15120275,0.0808868,0.24526033,0.034782574,0.24390113,0.1138908386230468,0.1512067198753356,0.40882766,0.51173055,0.5630694,0.41982543,0.09100726,0.3416451,0.47133458,0.5076201,0.22510347,0.089172564,0.49327517,0.32973555
5343.1123,2002,0.0023761799878099,0.0031911938770503,0.0019319438841348,0.0007515432575197,0.018751044,0.055591248,0.2656805,0.112141855,-0.19159546,-0.05899958,0.21482751,0.078005694,0.10196467,0.2525673,0.53443867,0.37013093,-0.13909325,-0.13950455,0.22430658,0.11339343,0.35410678,0.42361456,0.52227795,0.29852644,0.2656805,0.21482751,0.53443867,0.22430658,0.52227795,0.028826755285263,0.3523062467575073,0.112141855,0.078005694,0.37013093,0.11339343,0.29852644,0.1066537976264953,0.194439673423767,0.45448256,0.52843875,0.5890843,0.44934526,0.07183945,0.3472948,0.5079321,0.51099265,0.28787363,0.12911582,0.4680755,0.2942235
5649.4634,2003,0.0023954079909214,0.0031296816082083,0.0020011227145987,0.0007571383239987,-0.0012153313,0.0122028515,0.29959276,0.12793891,-0.21606582,-0.0829312,0.11248154,0.07272367,0.14828819,0.29278466,0.43036598,0.25352022,-0.22750448,-0.17686355,0.1475207,0.09267977,0.300637,0.36563656,0.26492494,0.11604368,0.29959276,0.11248154,0.43036598,0.1475207,0.26492494,0.0008279085159301,0.2509771823883057,0.12793891,0.07272367,0.25352022,0.09267977,0.11604368,0.0821658611297607,0.1325812578201294,0.36320293,0.46655026,0.5247071,0.3865813,0.048388228,0.30741388,0.45488474,0.44958687,0.19182089,0.12699482,0.4421341,0.29427359
6067.5913,2004,0.0023902210336278,0.003078799571188,0.0020543982089204,0.0007527262231162,0.017415423,0.051247336,0.30134302,0.15500107,-0.14388111,-0.070782974,0.118945874,0.01782947,0.15836386,0.26533037,0.30757862,0.1746673,-0.113019764,-0.15546882,0.017517835,0.03870309,0.36299604,0.37175483,0.33604985,0.12181152,0.30134302,0.118945874,0.30757862,0.017517835,0.33604985,0.0563748896121978,0.2162870407104492,0.15500107,0.01782947,0.1746673,0.03870309,0.12181152,0.0924161493778228,0.1016024947166442,0.41461086,0.44576728,0.5506764,0.3618397,0.09991626,0.3068715,0.4776547,0.45274812,0.30333358,0.16838562,0.46217895,0.23460482
6626.592,2005,0.0023503303538226,0.0030218071162094,0.0020699665701085,0.0007482893467535,-0.024065454,0.076668434,0.32801607,0.20284906,-0.18768746,0.005051218,0.13501589,0.14286825,0.18230268,0.3494318,0.58613247,0.35308677,-0.19726722,-0.14307281,0.0746187,0.06349677,0.3585595,0.40788922,0.44464692,0.20093745,0.32801607,0.13501589,0.58613247,0.0746187,0.44464692,0.0263684093952178,0.3136860132217407,0.20284906,0.14286825,0.35308677,0.06349677,0.20093745,0.1391935706138611,0.1926476597785949,0.40882272,0.49530327,0.6046345,0.42343736,0.092240386,0.3663386,0.4819727,0.51584554,0.3019143,0.14127307,0.5024996,0.30037093
7271.0356,2006,0.0023257405078506,0.0029798850163878,0.002090730564581,0.0007470979207287,-0.068909355,0.024596829,0.37781852,0.21972781,-0.14855906,-0.030719787,0.13477182,0.08040644,0.16191013,0.3305766,0.4400216,0.23582436,-0.19938874,-0.17474535,0.16779515,0.1442873,0.33658993,0.41953033,0.5141129,0.30444497,0.37781852,0.13477182,0.4400216,0.16779515,0.5141129,0.0163285851478576,0.3269040107727051,0.21972781,0.08040644,0.23582436,0.1442873,0.30444497,0.1138477325439453,0.1969381690025329,0.36154157,0.46802396,0.5710616,0.4123379,0.11332826,0.36568612,0.43195972,0.48921692,0.32378772,0.14367896,0.4850043,0.303268
7895.713,2007,0.0022803915808253,0.0028902946446921,0.0020751791462316,0.0007379027654183,-0.061960526,0.046057634,0.3642246,0.20098224,-0.17137282,-0.012019202,0.16349474,0.13562575,0.067604735,0.32761225,0.49182162,0.3839448,-0.14504008,-0.13453849,0.110238925,0.17809057,0.3296041,0.4430418,0.48210746,0.2446566,0.3642246,0.16349474,0.49182162,0.110238925,0.48210746,0.0037670791149139,0.3223774909973144,0.20098224,0.13562575,0.3839448,0.17809057,0.2446566,0.134030795097351,0.228659987449646,0.3394959,0.49069235,0.5859456,0.47158414,0.06483535,0.38387993,0.43430704,0.504524,0.31353903,0.1975073,0.54683363,0.38586688
8190.1123,2008,0.0022020761850529,0.002738540077776,0.002052016810962,0.0007156211435902,0.008332439,0.07286604,0.27961046,0.15428844,-0.12207429,0.022274338,0.1997789,0.10957176,0.120291315,0.30367,0.3439815,0.21846038,-0.19163722,-0.14950244,0.24249624,0.22419128,0.29330403,0.38352427,0.4177864,0.22792557,0.27961046,0.1997789,0.3439815,0.24249624,0.4177864,0.021643254160881,0.2967306852340698,0.15428844,0.10957176,0.21846038,0.22419128,0.22792557,0.1265664339065551,0.1868874788284301,0.35248107,0.49545723,0.5715648,0.39123258,0.045791715,0.31867126,0.40529373,0.4787023,0.38758332,0.24557376,0.48894265,0.30194718
8734.041,2009,0.0021158146448994,0.0026156764310254,0.00200386308379,0.0006905724073728,-0.050323837,0.03393323,0.33425778,0.18686177,-0.15938506,-0.022581832,0.14594018,0.070852146,0.13859226,0.29791388,0.44646055,0.26100975,-0.09465149,-0.09220369,0.08155824,0.06800805,0.32270518,0.3885445,0.3025365,0.14162621,0.33425778,0.14594018,0.44646055,0.08155824,0.3025365,0.0313874095678329,0.2621506452560425,0.18686177,0.070852146,0.26100975,0.06800805,0.14162621,0.1211212158203125,0.1456715822219848,0.354229,0.4760423,0.6012703,0.4282315,0.06645245,0.31061018,0.42648992,0.48802924,0.3773033,0.23726651,0.51799273,0.352309
9658.419,2010,0.0020265793535665,0.0024873143894885,0.0018580891753003,0.0006756954618002,0.0010679066,0.09026187,0.33738694,0.19328953,-0.12893482,-0.004830951,0.16150472,0.13985215,0.16168556,0.33803415,0.45812988,0.31881025,-0.11917229,-0.06192325,0.05659666,0.10912344,0.26377878,0.35975507,0.37089762,0.22653536,0.33738694,0.16150472,0.45812988,0.05659666,0.37089762,0.0356850266456604,0.2769031763076782,0.19328953,0.13985215,0.31881025,0.10912344,0.22653536,0.1442593812942504,0.1975221514701843,0.32442874,0.47206265,0.4474397,0.37737915,0.026423857,0.29867882,0.41836512,0.50239384,0.31448072,0.20086725,0.42733514,0.2826445
10221.0,2011,0.0019647966100819,0.0023807383306057,0.0017760906509839,0.0006520492180024,-0.053845644,0.051317398,0.27345067,0.12437951,-0.16124526,0.008264419,0.14495191,0.10177378,0.16887778,0.35647434,0.4522007,0.28608596,-0.118330434,-0.05536643,-0.013648134,0.023454215,0.30117917,0.39363235,0.34525824,0.2133447,0.27345067,0.14495191,0.4522007,-0.013648134,0.34525824,0.0273271232843399,0.240442681312561,0.12437951,0.10177378,0.28608596,0.023454215,0.2133447,0.1508644104003906,0.1498076200485229,0.33871666,0.4753741,0.42587352,0.3474483,0.04333833,0.34433696,0.42674142,0.50100017,0.24125044,0.099760965,0.38805735,0.25491324
10680.0,2012,0.0018458143328773,0.0022917474106622,0.0016551793256261,0.0006453502385487,-0.06404709,0.05908377,0.2674269,0.12115994,-0.20271274,-0.011367314,0.13554475,0.115890555,0.11223594,0.31271443,0.32173946,0.28024617,-0.15996729,-0.101847194,0.022621006,0.029557005,0.25100935,0.3204921,0.4817267,0.24971075,0.2674269,0.13554475,0.32173946,0.022621006,0.4817267,-0.012696373462677,0.2458117485046386,0.12115994,0.115890555,0.28024617,0.029557005,0.24971075,0.1158151626586914,0.1593128800392151,0.29622316,0.46158913,0.4471183,0.3219496,-0.04964032,0.28398457,0.41194645,0.4935477,0.2045492,0.15530115,0.41249987,0.23626778
11328.0,2013,0.0017543968095716,0.0021928000241153,0.0014517045583488,0.0006257733888535,0.025070405,0.12099524,0.26215982,0.17244315,-0.1586553,0.029772496,0.09749978,0.15450789,0.1831538,0.35369706,0.46687412,0.2784346,-0.1451903,-0.04349748,-0.0073761716,0.098881885,0.37619328,0.40269744,0.29264605,0.1932541,0.26215982,0.09749978,0.46687412,-0.0073761716,0.29264605,0.056114375591278,0.2223607063293457,0.17244315,0.15450789,0.2784346,0.098881885,0.1932541,0.1727329492568969,0.1795043349266052,0.3481421,0.47443375,0.45692858,0.3761517,0.07630018,0.34195685,0.48957404,0.5159557,0.31613052,0.25007254,0.4453637,0.31632075
11944.0,2014,0.0016817877871549,0.0020972740277207,0.0013329028800269,0.0006261478470881,-0.036672637,0.097127125,0.22245285,0.117599964,-0.19894683,0.016384223,0.07692021,0.095083766,0.17146975,0.34524018,0.45010203,0.2733767,-0.14270818,-0.11695683,0.0067011043,0.06452834,0.29339296,0.33838534,0.25544965,0.10455558,0.22245285,0.07692021,0.45010203,0.0067011043,0.25544965,0.0173070102930068,0.202325177192688,0.117599964,0.095083766,0.2733767,0.06452834,0.10455558,0.1360360145568847,0.1310288667678833,0.2944818,0.44852877,0.49333292,0.41259027,0.029915716,0.31970978,0.399875,0.48557425,0.38161302,0.26001635,0.43836322,0.288428
12244.0,2015,0.0017202791646663,0.0021911086961264,0.0013974091959231,0.0006820609939787,0.0057389215,0.12988687,0.31763268,0.17238283,-0.16570695,0.015242249,0.0879107,0.07087274,0.19343427,0.37308416,0.4810236,0.270242,-0.13410786,-0.040429592,0.035567593,0.055425465,0.31735054,0.3922064,0.3866077,0.2147489,0.31763268,0.0879107,0.4810236,0.035567593,0.3866077,0.0433417856693267,0.2617484569549561,0.17238283,0.07087274,0.270242,0.055425465,0.2147489,0.1739980220794677,0.1567343950271606,0.3118865,0.503927,0.5443711,0.3683989,0.047127366,0.3686754,0.42670512,0.53615177,0.37063056,0.24598643,0.497824,0.28821802
12569.0,2016,0.0016437387533707,0.0021348636703071,0.001305936768566,0.0006806936227365,-0.04216546,0.08952236,0.287659,0.15762623,-0.19602434,-0.0058560297,0.0072647333,0.11832382,0.18469943,0.35187626,0.42649192,0.24407077,-0.12152408,-0.06823545,-0.17840354,-0.096809015,0.30496418,0.33446917,0.3536717,0.14167126,0.287659,0.0072647333,0.42649192,-0.17840354,0.3536717,0.0259899467229843,0.1793367624282837,0.15762623,0.11832382,0.24407077,-0.096809015,0.14167126,0.1403552532196045,0.1129766106605529,0.28195447,0.47137982,0.41942018,0.30653697,0.051950656,0.33836412,0.4203747,0.51381016,0.2977207,0.16956677,0.38378447,0.20610175
12733.932,2017,0.0015993961132304,0.002188893633764,0.0013629821647403,0.0006784729505871,-0.056289926,0.13807441,0.3708307,0.19729389,-0.23776156,-0.012328077,0.12240642,0.16401073,0.17581534,0.39660543,0.5077977,0.28290528,-0.13298772,-0.09561302,-0.09912583,-0.10667162,0.2758978,0.33874214,0.3921497,0.11070757,0.3708307,0.12240642,0.5077977,-0.09912583,0.3921497,0.0049347877502441,0.2588117361068726,0.19729389,0.16401073,0.28290528,-0.10667162,0.11070757,0.1530961751937866,0.1296491742134094,0.26070675,0.4498389,0.5364863,0.3816979,0.0124221705,0.3029629,0.42860448,0.5385021,0.3711478,0.20855792,0.5237904,0.29461646
13101.706,2018,0.001546606541251,0.0022167124966628,0.00133008923558,0.000702146272431,-0.11464456,0.109937906,0.31364742,0.14383192,-0.20237151,-0.0006617401,0.16050927,0.043369487,0.06617352,0.33505023,0.49493665,0.34321812,-0.12296579,-0.042341597,0.08201462,0.013724549,0.31539893,0.35214192,0.3871708,0.095130265,0.31364742,0.16050927,0.49493665,0.08201462,0.3871708,-0.0116818785667419,0.2876557350158691,0.14383192,0.043369487,0.34321812,0.013724549,0.095130265,0.1508253455162048,0.1278548717498779,0.2667129,0.46386218,0.5610804,0.33717987,0.033879094,0.33367777,0.41627473,0.5173613,0.41293848,0.21056217,0.48648593,0.21715042
,2019,,,,,-0.09382166,0.06401734,0.27540413,0.08461616,-0.16160405,0.0040052626,0.14048997,0.053098023,0.058299836,0.33090723,0.43855608,0.17225556,-0.1104105,-0.09956059,-0.106860906,-0.0729516,0.19899847,0.2606516,0.44321316,0.046551142,0.27540413,0.14048997,0.43855608,-0.106860906,0.44321316,-0.0217075794935226,0.2381604671478271,0.08461616,0.053098023,0.17225556,-0.0729516,0.046551142,0.1120041608810424,0.056713855266571,0.21352878,0.4282143,0.40514275,0.22272858,-0.028265938,0.2986942,0.33575642,0.46345428,0.31248915,0.114735305,0.30870673,0.13928163
,2020,,,,,-0.0692097,0.12669162,0.15791976,-0.008466714,-0.15197484,-0.035419323,0.059277106,0.105392426,0.067258716,0.33994973,0.22527075,0.07775115,-0.12375865,-0.08289827,-0.018035159,-0.05850431,0.2714041,0.37843287,0.22564447,0.03939554,0.15791976,0.059277106,0.22527075,-0.018035159,0.22564447,-0.0012560784816741,0.1300153851509094,-0.008466714,0.105392426,0.07775115,-0.05850431,0.03939554,0.1453513264656067,0.0311136186122894,0.29392844,0.4866515,0.43210444,0.2870492,-0.019646809,0.26571596,0.4279644,0.5464877,0.33779368,0.15597308,0.29053795,0.15168136
,2021,,,,,-0.11788638,0.044220466,0.24764335,0.0057371743,-0.15643494,-0.0968063,0.14294577,0.033523105,0.051344544,0.34413204,0.28969103,0.09388464,-0.13422848,-0.15224555,0.022815704,-0.031170959,0.19253117,0.3072446,0.4594038,0.0898226,0.24764335,0.14294577,0.28969103,0.022815704,0.4594038,-0.032934820652008,0.2324999332427978,0.0057371743,0.033523105,0.09388464,-0.031170959,0.0898226,0.0893090486526489,0.03835931122303,0.26027575,0.44256485,0.4365829,0.1859636,0.01717207,0.27272344,0.4169643,0.5085737,0.43263197,0.12836169,0.3018216,0.09862852
