GDP per capita,year,tight,loose,indi,coll,old_care_vir,young_care_vir,old_fare_vir,young_fare_vir,old_loya_vir,young_loya_vir,old_auth_vir,young_auth_vir,old_sanc_vir,young_sanc_vir,old_care_vic,young_care_vic,old_fare_vic,young_fare_vic,old_loya_vic,young_loya_vic,old_auth_vic,young_auth_vic,old_sanc_vic,young_sanc_vic,old_care,old_fare,old_loya,old_auth,old_sanc,old_virtue,old_vice,young_care,young_fare,young_loya,young_auth,young_sanc,young_virtue,young_vice,old_positive,young_positive,old_negative,young_negative,old_warm,young_warm,old_unwarm,young_unwarm,old_competent,young_competent,old_incompetent,young_incompetent,oa_care_vic,ya_care_vic,oa_care_vir,ya_care_vir,oa_loya_vic,ya_loya_vic,oa_loya_vir,ya_loya_vir,oa_auth_vic,ya_auth_vic,oa_auth_vir,ya_auth_vir,oa_sanc_vic,ya_sanc_vic,oa_sanc_vir,ya_sanc_vir,oa_fare_vic,ya_fare_vic,oa_fare_vir,ya_fare_vir,oa_care,oa_loya,oa_auth,oa_sanc,oa_fare,oa_virtue,oa_vice,ya_care,ya_loya,ya_auth,ya_sanc,ya_fare,ya_virtue,ya_vice,ya_diff,ya_sum
2227.0,1983,0.0020535259348304,0.0026933139546808,0.0005176986562876,0.0008103506281226,0.2639618,0.30060387,-0.1986592,-0.06425494,0.08232263,0.322969,0.16250975,0.2951902,0.32904056,0.46308032,0.17726745,0.05112148,0.31589085,0.30437443,0.14457913,0.111912735,0.09072142,-0.047383316,0.3472259,0.25774914,0.17726745,0.31589085,0.14457913,0.09072142,0.3472259,0.1278351068496704,0.2151369571685791,0.05112148,0.30437443,0.111912735,-0.047383316,0.25774914,0.263517689704895,0.1355548858642578,0.028844733,0.20537016,0.34144908,0.2716282,0.45585966,0.50290656,0.52545714,0.37850678,0.21611096,0.3877299,0.57547605,0.43212187,0.31924796,0.12934357,0.032810163,0.09803842,0.23456012,0.1094609,0.06348044,0.2656396,-0.031098515,-0.12944831,-0.09968541,0.008790784,0.3029083,0.20591798,0.28166527,0.3657522,0.2706462,0.27994835,-0.14051905,0.0059948564,-0.2864378,-0.17107968,-0.06858689,-0.021243036,-0.41116527,0.02755028,0.21925282,-0.03130515,0.15617871,0.13823909,0.1598342,-0.2739535,0.13461605,0.1382971,-0.0036810488,0.27291316
2444.0,1984,0.002084864120921,0.0027975265339099,0.0005674860140386,0.0008243806333894,0.2221413,0.27555245,-0.19597511,-0.10260213,0.09417506,0.3232515,0.16989349,0.28307343,0.3811654,0.4303375,0.21049377,-0.0022080243,0.26147383,0.18096644,0.22044373,0.09895466,0.13504499,-0.06974995,0.4487596,0.24326241,0.21049377,0.26147383,0.22044373,0.13504499,0.4487596,0.1342800259590149,0.255243182182312,-0.0022080243,0.18096644,0.09895466,-0.06974995,0.24326241,0.2419225454330444,0.0902451038360595,0.02448506,0.20534047,0.34341085,0.2400147,0.4255095,0.49747944,0.57733226,0.36480343,0.24183661,0.42913455,0.5927595,0.39231497,0.4120346,0.13062418,-0.020951726,0.067632124,0.37108487,0.09357548,0.08348873,0.25077963,0.05121015,-0.08844679,-0.08731169,-0.036052622,0.47478282,0.26984486,0.28381497,0.30160606,0.13561834,0.12393798,-0.15415728,-0.079627566,-0.43298632,-0.28759614,-0.13852185,-0.19096786,-0.2897756,0.020976603,0.28894615,-0.06299205,0.15720415,0.052394167,0.0317612,-0.20356554,0.09797105,0.15010343,-0.052132383,0.24807449
2619.0,1985,0.00211035976242,0.0028638509337225,0.0006375248388954,0.0008279396267231,0.2567979,0.23178357,-0.15175173,-0.08355033,0.13010107,0.3043946,0.21332508,0.29996884,0.42397395,0.47694767,0.18882066,-0.0033300854,0.33784953,0.19828492,0.25081947,0.1047252,0.14386448,-0.069355205,0.3594793,0.1966404,0.18882066,0.33784953,0.25081947,0.14386448,0.3594793,0.1744892597198486,0.2561666965484619,-0.0033300854,0.19828492,0.1047252,-0.069355205,0.1966404,0.2459088802337646,0.0853930473327636,0.06483094,0.18016806,0.35089123,0.2509066,0.4843458,0.47463155,0.5446514,0.3344143,0.2672571,0.4129506,0.5915495,0.39536902,0.35152096,0.09653203,0.049070816,0.047197044,0.48166227,0.25212264,0.10084338,0.25763538,0.04402246,-0.09707974,0.021194091,0.05911155,0.3889934,0.19411589,0.35373294,0.40992537,0.28218102,0.15675355,-0.091172315,-0.031279393,-0.30245015,-0.3808189,-0.022828368,-0.03526047,-0.37335333,0.08673377,0.30967602,-0.049334988,0.005512744,0.15619129,0.21580948,-0.18803295,0.14057222,0.18068445,-0.040112227,0.32125667
2748.0,1986,0.0021384130196955,0.002913854950519,0.0006995124366134,0.0008164830865098,0.23846994,0.24629639,-0.17692988,-0.051413238,0.14031938,0.33069175,0.19507468,0.27155888,0.40970814,0.49273986,0.14803715,0.013827192,0.35114866,0.30093634,0.24751061,0.19442531,0.13391098,-0.007826552,0.40943187,0.30693024,0.14803715,0.35114866,0.24751061,0.13391098,0.40943187,0.1613284587860107,0.2580078601837158,0.013827192,0.30093634,0.19442531,-0.007826552,0.30693024,0.2579747200012207,0.1616585135459899,0.021457158,0.16136679,0.34896404,0.27343464,0.4619301,0.4831624,0.5791599,0.42669111,0.2763291,0.44923562,0.59048706,0.47044158,0.2795458,0.111193866,-0.015319563,0.05250038,0.42856753,0.31874096,0.10213041,0.2771936,0.19230969,0.025214171,-0.057971932,0.023269683,0.42618197,0.28606907,0.36481535,0.45762217,0.3638379,0.31412178,-0.14092626,0.020738624,-0.29486537,-0.32643712,-0.25028163,-0.061366618,-0.50476414,0.05054561,0.33808857,-0.058693487,-0.041547358,-0.0019444879,0.1715531,-0.29338315,0.15557581,0.24731791,-0.0917421,0.40289372
2931.0,1987,0.0022212901069776,0.0029811147414665,0.0007510217378694,0.0008231104354438,0.23805021,0.25285375,-0.1989299,-0.063972846,0.14290836,0.31007513,0.19548798,0.3113153,0.42462885,0.45071584,0.1820778,0.03312171,0.37067744,0.31057125,0.24537306,0.15483207,0.1945686,0.020637162,0.4302078,0.3066274,0.1820778,0.37067744,0.24537306,0.1945686,0.4302078,0.1604290962219238,0.2845809459686279,0.03312171,0.31057125,0.15483207,0.020637162,0.3066274,0.2521974325180053,0.1651579141616821,0.054014493,0.14841247,0.3657141,0.32717013,0.48266044,0.44371736,0.57151604,0.4318468,0.2781026,0.40444657,0.6499952,0.5098974,0.39383295,0.20624861,-0.007555034,0.05572804,0.4893278,0.3306387,0.1009521,0.29399827,0.3835405,0.14445823,-0.014265999,0.051693436,0.4115591,0.26744157,0.34057906,0.37789583,0.25687438,0.24243635,-0.16409558,0.004776437,-0.401388,-0.3883757,-0.39780653,-0.07098004,-0.42096996,0.05112291,0.38702694,-0.15052056,-0.036640435,-0.092764795,0.11045426,-0.23765992,0.14750735,0.28009188,-0.13258453,0.42759925
3045.0,1988,0.0023260160987774,0.0030348882791096,0.0007999724860598,0.0008349080174119,0.25883257,0.24510315,-0.14671606,-0.07927902,0.1594441,0.296987,0.22714466,0.23837273,0.5063747,0.4441392,0.18822202,0.06791431,0.419937,0.3602798,0.21737733,0.16337013,0.14318329,0.010131586,0.49040926,0.32386044,0.18822202,0.419937,0.21737733,0.14318329,0.49040926,0.2010159969329834,0.2918257713317871,0.06791431,0.3602798,0.16337013,0.010131586,0.32386044,0.2290646076202392,0.1851112604141235,0.06957525,0.14584154,0.38927773,0.31331968,0.52155054,0.4772694,0.6282577,0.5024322,0.36597353,0.44373712,0.65350926,0.5226085,0.32100523,0.16377634,0.020461682,0.039993316,0.4588005,0.2680722,0.14910847,0.30789015,0.14840353,0.036931228,-0.0022507515,-0.0023923442,0.44752073,0.24286538,0.39061356,0.3653794,0.370713,0.311168,-0.11544551,-0.012668405,-0.30054355,-0.30969203,-0.15065427,-0.056907177,-0.4861585,0.0884975,0.3492886,-0.12378302,0.03981796,-0.039323572,0.12251401,-0.3238364,0.14121842,0.2469356,-0.10571718,0.38815403
3022.0,1989,0.0024097425723864,0.0030780986914916,0.0008554298571965,0.0008483522490061,0.22461331,0.2639311,-0.2165136,-0.08144066,0.09635444,0.27578843,0.14411038,0.22310832,0.42295885,0.46101075,0.09144937,0.052111596,0.26948693,0.2836744,0.017189965,0.08597204,0.0173807,0.039500818,0.37848353,0.3763886,0.09144937,0.26948693,0.017189965,0.0173807,0.37848353,0.134304678440094,0.1547981023788452,0.052111596,0.2836744,0.08597204,0.039500818,0.3763886,0.2284795761108398,0.1675294876098632,0.013387501,0.1673676,0.29138142,0.33031684,0.48158985,0.46383756,0.59728813,0.5227985,0.28173405,0.38823038,0.605754,0.5112138,0.2056068,0.112185426,-0.026388815,0.05788935,0.3614636,0.2677169,0.056194663,0.25155804,-0.056190673,-0.034854818,-0.09819432,-0.019165859,0.3353061,0.3064854,0.33836913,0.39130265,0.22779201,0.22699618,-0.18458846,-0.021661844,-0.23199561,-0.30526894,-0.04200365,0.003063023,-0.41238046,0.01707844,0.21479556,-0.054296076,-0.016158879,0.01568896,0.08481723,-0.24865803,0.11935284,0.20666544,-0.0873126,0.32601827
2982.0,1990,0.0024701655720491,0.0031206021015073,0.0009395141487991,0.0008639277552577,0.23527499,0.25798097,-0.23077285,-0.13655585,0.052536175,0.24768218,0.1718899,0.23300883,0.38638407,0.41572922,0.10828407,0.024957914,0.27616915,0.29354182,0.11421127,0.109632336,-0.021220759,-0.032703232,0.36018735,0.2898015,0.10828407,0.27616915,0.11421127,-0.021220759,0.36018735,0.1230624556541442,0.1675262212753296,0.024957914,0.29354182,0.109632336,-0.032703232,0.2898015,0.2035690784454345,0.1370460748672485,0.004762456,0.099351995,0.3170291,0.29064828,0.4809494,0.45188957,0.5616269,0.46243054,0.17733109,0.35221308,0.62359494,0.4682806,0.3031761,0.1389813,-0.045126427,0.051284328,0.39171505,0.26801434,0.01775691,0.17597714,-0.079575986,-0.022475742,-0.11884594,-0.07677252,0.31921405,0.2154486,0.28744853,0.37084916,0.12321002,0.18211868,-0.19609767,-0.07163862,-0.34830254,-0.37395814,-0.039269954,-0.03176552,-0.31930768,-0.01097292,0.21154785,-0.08769697,-0.0920372,-0.054296777,0.15540056,-0.2537573,0.0779094,0.19563371,-0.11772431,0.27354312
3051.3152,1991,0.0025127813943462,0.0031360409924259,0.0010109100854427,0.0008698541262463,0.215525,0.21781382,-0.21683456,-0.102951095,0.08839346,0.27433822,0.21842434,0.29793763,0.36213684,0.43570065,0.17785951,0.08277832,0.3104537,0.27451724,0.19990058,0.19235805,0.096443504,-0.0010623857,0.43476647,0.35717934,0.17785951,0.3104537,0.19990058,0.096443504,0.43476647,0.1335290193557739,0.2438847541809082,0.08277832,0.27451724,0.19235805,-0.0010623857,0.35717934,0.2245678424835205,0.1811541199684143,-0.01923578,0.12173387,0.34432855,0.32465026,0.46768692,0.46214285,0.6354891,0.49257934,0.18695056,0.35084462,0.6542907,0.49396276,0.39569056,0.23839132,-0.013245538,0.0092492215,0.2978458,0.18039146,0.06206083,0.2352756,0.015111216,0.038360864,-0.01930584,-0.019431682,0.44144738,0.27391267,0.30989432,0.4115344,0.13561544,0.116780266,-0.17929143,-0.045764327,-0.40893608,-0.23578498,-0.034417056,-0.13155305,-0.31490687,0.03202247,0.2571421,-0.2291421,0.054884136,-0.057792544,0.13762173,-0.1625446,0.10882068,0.19094706,-0.08212638,0.29976773
3227.7441,1992,0.0025503778770143,0.0031188972968956,0.0010690598311648,0.0008683044231848,0.26832625,0.26447314,-0.19799554,-0.1533157,0.18109886,0.32741344,0.2378942,0.26337674,0.50686336,0.4930815,0.18564576,0.07691107,0.30503017,0.26186502,0.26652902,0.18922202,0.13072044,0.064876825,0.6097081,0.44808704,0.18564576,0.30503017,0.26652902,0.13072044,0.6097081,0.1992374181747436,0.2995266914367676,0.07691107,0.26186502,0.18922202,0.064876825,0.44808704,0.2390058279037475,0.2081923961639404,0.04305934,0.12596786,0.36497813,0.2825795,0.5508646,0.5136329,0.643024,0.4868126,0.350902,0.45924333,0.6922771,0.51824176,0.40212587,0.2113473,-0.016142499,0.03173171,0.43926394,0.30955416,0.18366495,0.3205053,0.12122631,0.12850171,-0.0024447907,-0.011318222,0.5870156,0.42664036,0.42757508,0.4427195,0.1895383,0.15446737,-0.15270974,-0.08023226,-0.41826835,-0.255599,-0.1236711,-0.15944055,-0.34224802,0.0879886,0.34783402,-0.17961559,0.010951132,-0.13981993,0.016079128,-0.23469964,0.14784516,0.27829581,-0.13045065,0.42614096
3506.48,1993,0.0025686892357563,0.003111146715759,0.0011233249623724,0.0008719504803999,0.30908227,0.2879622,-0.2000217,-0.11880594,0.1730041,0.33437526,0.20751342,0.24526438,0.49172473,0.5097991,0.18876623,0.0843386,0.30349848,0.20159903,0.3289314,0.2533675,0.104506396,-0.029099341,0.59640145,0.44784516,0.18876623,0.30349848,0.3289314,0.104506396,0.59640145,0.1962605714797973,0.3044207811355591,0.0843386,0.20159903,0.2533675,-0.029099341,0.44784516,0.2517189979553222,0.1916101932525634,0.065010086,0.15362805,0.37356424,0.30171317,0.5668142,0.53550726,0.60107774,0.43835574,0.3378787,0.47926152,0.63981813,0.4811931,0.35622773,0.20533605,0.024676014,0.06889052,0.6488198,0.48256546,0.20084405,0.29437423,0.39096767,0.12320828,-0.08434281,-0.045159847,0.5765943,0.42395067,0.43168953,0.48799485,0.1396656,0.11806593,-0.1630586,-0.047519363,-0.3315517,-0.44797575,-0.47531047,-0.14490476,-0.30272418,0.08196165,0.422455,-0.13644552,-0.18819124,-0.16836813,0.06404418,-0.1655853,0.15990405,0.3336577,-0.17375366,0.49356174
3730.164,1994,0.0025481468098535,0.0031185812461421,0.001204719559839,0.0008579890783023,0.3039508,0.26812017,-0.1894325,-0.1559678,0.10660954,0.2715578,0.20537949,0.23560409,0.42530867,0.45602754,0.2164377,0.07470389,0.3246962,0.21966934,0.21165957,0.13943028,0.051605165,-0.03375427,0.54109216,0.4102447,0.2164377,0.3246962,0.21165957,0.051605165,0.54109216,0.170363187789917,0.2690981388092041,0.07470389,0.21966934,0.13943028,-0.03375427,0.4102447,0.2150683641433715,0.1620587825775146,0.029712517,0.097223304,0.4133095,0.32210326,0.518442,0.46142665,0.6242254,0.46537232,0.24294014,0.38612163,0.6071677,0.43574762,0.47089458,0.2560454,-0.009746186,0.0070610903,0.50064427,0.33668464,0.17396814,0.2504671,0.14711817,0.045311365,-0.056450076,-0.050051223,0.60684204,0.428811,0.36722144,0.41246772,0.11658882,0.017068101,-0.17372401,-0.11286379,-0.48064077,-0.32667613,-0.20356825,-0.2396206,-0.29031283,0.06025386,0.36841756,-0.2489843,-0.08621755,-0.09536259,-0.016343296,-0.12993188,0.11350817,0.2640941,-0.15058595,0.37760228
3999.7292,1995,0.0025008994297032,0.0031309309357502,0.0012874538336445,0.0008385520361408,0.27008232,0.22381225,-0.2041313,-0.110372975,0.09835618,0.25490656,0.17707863,0.18877193,0.39167166,0.40019023,0.2035412,0.018577218,0.26544043,0.15790112,0.16921945,0.08298084,0.037217334,-0.09089242,0.33136436,0.22380303,0.2035412,0.26544043,0.16921945,0.037217334,0.33136436,0.1466114997863769,0.201356554031372,0.018577218,0.15790112,0.08298084,-0.09089242,0.22380303,0.1914616107940673,0.078473961353302,0.0039923824,0.09255512,0.33762002,0.21215582,0.4953259,0.43240225,0.56663114,0.36593443,0.21990672,0.37768668,0.5801887,0.37366843,0.43659753,0.20433877,0.0033705924,0.04449745,0.41099575,0.16741116,0.14231977,0.24989976,0.12161904,-0.072356835,-0.12638533,-0.161675,0.4189029,0.21994796,0.34128958,0.35732746,0.10243122,0.006801948,-0.21188182,-0.06736415,-0.43322694,-0.26867598,-0.24800438,-0.077613324,-0.31431305,0.029742563,0.2981093,-0.15984133,0.0824886,-0.08931817,0.1373795,-0.0741661,0.09416754,0.1561898,-0.06202226,0.25035733
4219.644,1996,0.0024710689393551,0.0031168561311104,0.0013549980676056,0.0008170127884779,0.23621754,0.242617,-0.2297917,-0.14071685,0.06644476,0.2768159,0.12828365,0.17398047,0.3214971,0.4165244,0.16316274,0.02080689,0.31362224,0.22185597,0.14591253,0.12902863,0.06627623,-0.056123603,0.38090336,0.2912972,0.16316274,0.31362224,0.14591253,0.06627623,0.38090336,0.1045302748680114,0.2139754295349121,0.02080689,0.22185597,0.12902863,-0.056123603,0.2912972,0.193844187259674,0.1213730096817016,0.005883079,0.102031924,0.35279775,0.25594217,0.44586995,0.45818013,0.53034174,0.40727735,0.17930084,0.36540788,0.54051954,0.42828527,0.34001353,0.16604726,-0.06743202,-0.014020115,0.438508,0.30149543,0.054443393,0.22442916,-0.029281478,-0.17529784,-0.14228237,-0.12227674,0.4033783,0.29121417,0.26518166,0.35202506,0.2359775,0.17594749,-0.20655815,-0.09088312,-0.40744555,-0.3840646,-0.113000885,-0.13819665,-0.44253564,-0.019329498,0.2777192,-0.18006738,-0.07706627,0.053021103,0.060810894,-0.26683062,0.067286275,0.19965239,-0.13236612,0.26693866
4310.828,1997,0.0024424527517632,0.0030946756214234,0.0014163208921737,0.0007909548349565,0.2683288,0.23116559,-0.23569532,-0.17957973,0.067350976,0.23482463,0.18474089,0.19838281,0.3255872,0.37225735,0.12590054,-0.02432106,0.28010002,0.19766943,0.07542288,0.07543877,0.009739408,-0.08163138,0.36728057,0.2646581,0.12590054,0.28010002,0.07542288,0.009739408,0.36728057,0.1220625162124633,0.1716886758804321,-0.02432106,0.19766943,0.07543877,-0.08163138,0.2646581,0.1714101314544677,0.0863627672195434,-0.0078748055,0.1041066,0.34306908,0.2596912,0.4940839,0.4753755,0.4886852,0.3691673,0.1330281,0.33532903,0.5423847,0.40110475,0.3377483,0.16297862,0.016266868,0.014484876,0.47861752,0.32827276,0.11337597,0.22802216,0.122375794,0.02216217,-0.09022437,-0.12602049,0.3882909,0.25957587,0.29507485,0.3323968,0.15738252,0.0653975,-0.18633594,-0.10235076,-0.3214814,-0.36524156,-0.21260017,-0.09321606,-0.34371847,0.02963148,0.29688302,-0.14849374,-0.1002506,-0.14818266,0.07282093,-0.16774826,0.076651424,0.21950074,-0.14284931,0.29615217
4309.847,1998,0.0024357179758486,0.0031341522242827,0.0015208955637535,0.0007714751830738,0.3333995,0.26703247,-0.19861355,-0.1535372,0.122561455,0.2899359,0.21402496,0.2147958,0.41882724,0.43709734,0.14914447,-0.021211598,0.4533249,0.3026712,0.13497856,0.05813598,-0.0010526907,-0.16782019,0.48462915,0.29594606,0.14914447,0.4533249,0.13497856,-0.0010526907,0.48462915,0.1780399203300476,0.2442049026489257,-0.021211598,0.3026712,0.05813598,-0.16782019,0.29594606,0.211064863204956,0.0935442924499511,0.062224925,0.15012114,0.40740025,0.2654743,0.55580986,0.52391434,0.58377635,0.40196115,0.19884571,0.3792656,0.6055527,0.39747918,0.35701007,0.16321766,0.024501456,0.0269094,0.5369904,0.23118056,0.1463204,0.28643513,0.2198769,0.023913193,-0.068287306,-0.07828842,0.49128667,0.27486253,0.39856774,0.42485058,0.31641793,0.19299501,-0.15340614,-0.087299556,-0.33250862,-0.39067,-0.2881642,-0.09271893,-0.46982408,0.06953923,0.38431638,-0.13630827,0.055254564,-0.10220161,0.14998806,-0.28029457,0.11982125,0.23719323,-0.11737198,0.35701448
4466.7363,1999,0.0024189167784892,0.0031806677155254,0.0016335989008869,0.0007587979656347,0.27663502,0.25642946,-0.17141482,-0.113522395,0.17431477,0.34023488,0.1637468,0.17430928,0.4264822,0.5112353,0.15373239,-0.024484038,0.3147411,0.18534558,0.1600457,0.095132254,0.05552773,-0.120900825,0.38796264,0.24567801,0.15373239,0.3147411,0.1600457,0.05552773,0.38796264,0.1739527940750122,0.214401912689209,-0.024484038,0.18534558,0.095132254,-0.120900825,0.24567801,0.2337373256683349,0.0761541962623596,0.09629142,0.19145544,0.4157252,0.27289784,0.53356516,0.53219324,0.5232783,0.3937531,0.23708211,0.42047045,0.47901475,0.31941706,0.2636609,0.07930425,0.04522546,0.064232424,0.3502874,0.20517267,0.18626055,0.33082396,0.07095765,-0.02246111,-0.13735196,-0.13568486,0.3742814,0.2533838,0.34712392,0.44354385,0.1833108,0.05452323,-0.15761963,-0.07610177,-0.21843545,-0.16402686,-0.20830962,-0.027157485,-0.34093043,0.056727666,0.24849963,-0.015071824,0.12565129,-0.113223754,0.19016007,-0.13062501,0.13551237,0.15336837,-0.017856002,0.28888074
4730.3545,2000,0.0024045637817055,0.0032237239359747,0.0017615226961627,0.0007501364371478,0.23465902,0.2861626,-0.17030883,-0.097461656,0.13767934,0.32883587,0.16903982,0.17779788,0.4182009,0.47803646,0.18638034,0.012653891,0.3106626,0.2326254,0.18091798,0.16277607,0.12485061,-0.019709714,0.4362477,0.3091579,0.18638034,0.3106626,0.18091798,0.12485061,0.4362477,0.1578540563583374,0.2478118419647216,0.012653891,0.2326254,0.16277607,-0.019709714,0.3091579,0.2346742153167724,0.1395007133483886,0.08380475,0.1815482,0.40001208,0.27082872,0.5047797,0.5268222,0.58876574,0.42267752,0.1984017,0.42621645,0.5621847,0.40235814,0.31101418,0.13250759,-0.03971625,0.0711222,0.3777206,0.24606451,0.15549216,0.3255726,0.20893058,0.025179699,-0.10529353,-0.10710909,0.43746462,0.27252042,0.350613,0.40059483,0.16275488,0.07933154,-0.15905754,-0.062306978,-0.35073042,-0.22222844,-0.31422412,-0.08685163,-0.32181242,0.040407564,0.29957697,-0.061385393,0.079508096,-0.13228878,0.12807441,-0.14163852,0.13056095,0.18888737,-0.058326423,0.31944832
4995.1445,2001,0.0023781641158555,0.0032353907668549,0.0018542973899359,0.0007522826433858,0.1997577,0.22561389,-0.2506545,-0.11400425,0.091007486,0.33571678,0.08415877,0.17033753,0.36215717,0.47275853,0.12581024,0.00075583905,0.26457828,0.17265159,0.12555054,0.1203265,0.055651817,-0.10898413,0.39885992,0.26581997,0.12581024,0.26457828,0.12555054,0.055651817,0.39885992,0.0972853243350982,0.1940901637077331,0.00075583905,0.17265159,0.1203265,-0.10898413,0.26581997,0.2180845022201538,0.0901139497756958,-0.004367426,0.15547767,0.34524614,0.22435015,0.47601807,0.5238793,0.5673374,0.40917265,0.16067035,0.35246307,0.5409646,0.36794695,0.289351,0.15120275,-0.05236365,0.02110269,0.43786073,0.24526033,0.13023624,0.32289845,0.08953196,0.034782574,-0.167173,-0.118980974,0.3800258,0.24390113,0.3006601,0.42064983,0.19867447,0.0808868,-0.24257505,-0.07621583,-0.34171462,-0.3076245,-0.25670496,-0.0793657,-0.44124952,-0.006243071,0.2790888,-0.13010007,0.07763812,-0.15376355,0.1767487,-0.15710264,0.11661506,0.1989824,-0.082367346,0.31559747
5343.1123,2002,0.0023761799878099,0.0031911938770503,0.0019319438841348,0.0007515432575197,0.29722947,0.2675207,-0.21065809,-0.106414795,0.11669453,0.309174,0.13392287,0.14390863,0.38509774,0.47104755,0.1477082,-0.0032989085,0.3465015,0.23061311,0.16522324,0.16853037,0.102091655,-0.103614524,0.5331281,0.35069543,0.1477082,0.3465015,0.16522324,0.102091655,0.5331281,0.1444573044776916,0.2589305400848388,-0.0032989085,0.23061311,0.16853037,-0.103614524,0.35069543,0.2170472145080566,0.1285851001739502,0.03681678,0.1869784,0.4179588,0.29329658,0.48848176,0.50590134,0.5721656,0.44895232,0.17345686,0.42922446,0.62022924,0.38573322,0.2656805,0.112141855,0.018751044,0.055591248,0.53443867,0.37013093,0.10196467,0.2525673,0.22430658,0.11339343,-0.13909325,-0.13950455,0.52227795,0.29852644,0.35410678,0.42361456,0.21482751,0.078005694,-0.19159546,-0.05899958,-0.24692945,-0.43247402,-0.36339983,-0.16817117,-0.40642297,0.028826755,0.35230625,-0.056550607,-0.117563635,-0.25289798,0.12508813,-0.13700527,0.105872266,0.25110617,-0.1452339,0.35697845
5649.4634,2003,0.0023954079909214,0.0031296816082083,0.0020011227145987,0.0007571383239987,0.24364115,0.20537668,-0.25926426,-0.12828717,0.100319624,0.28428787,0.0837449,0.0968982,0.35020635,0.4215855,0.089401886,-0.07398093,0.19173434,0.12735899,0.12195494,0.14160459,-0.036089897,-0.18005161,0.3447517,0.19604987,0.089401886,0.19173434,0.12195494,-0.036089897,0.3447517,0.1037295579910278,0.1423505902290344,-0.07398093,0.12735899,0.14160459,-0.18005161,0.19604987,0.1759722232818603,0.0421961814165115,-0.031279616,0.13326845,0.3305874,0.25859565,0.4393557,0.45179534,0.5612666,0.42147404,0.07999524,0.35251942,0.49151874,0.34086552,0.29959276,0.12793891,-0.0012153313,0.0122028515,0.43036598,0.25352022,0.14828819,0.29278466,0.1475207,0.09267977,-0.22750448,-0.17686355,0.26492494,0.11604368,0.300637,0.36563656,0.11248154,0.07272367,-0.21606582,-0.0829312,-0.3008081,-0.2820778,-0.37502518,0.035712063,-0.32854736,0.0008279115,0.25097722,-0.11573606,0.03926444,-0.26954332,0.24959287,-0.15565488,0.09318625,0.18221204,-0.08902579,0.27539828
6067.5913,2004,0.0023902210336278,0.003078799571188,0.0020543982089204,0.0007527262231162,0.26567334,0.27168423,-0.18036139,-0.13428998,0.14446707,0.30215502,0.16057608,0.1610133,0.40706325,0.42666844,0.15613475,0.0028343461,0.22169527,0.12833795,0.09787358,0.123608425,-0.02919038,-0.16302508,0.36791688,0.20223337,0.15613475,0.22169527,0.09787358,-0.02919038,0.36791688,0.1594836711883545,0.1628860235214233,0.0028343461,0.12833795,0.123608425,-0.16302508,0.20223337,0.205446195602417,0.058797800540924,0.04303918,0.16343883,0.36716843,0.26941156,0.49993324,0.49323696,0.5649477,0.39423275,0.11077194,0.3306629,0.5257224,0.3161593,0.30134302,0.15500107,0.017415423,0.051247336,0.30757862,0.1746673,0.15836386,0.26533037,0.017517835,0.03870309,-0.113019764,-0.15546882,0.33604985,0.12181152,0.36299604,0.37175483,0.118945874,0.01782947,-0.14388111,-0.070782974,-0.2839276,-0.14921476,-0.1305376,0.026946187,-0.26282698,0.05637489,0.21628705,-0.10375374,0.090663075,-0.1941719,0.24994332,-0.088612445,0.103407435,0.13593183,-0.0325244,0.23933926
6626.592,2005,0.0023503303538226,0.0030218071162094,0.0020699665701085,0.0007482893467535,0.22458878,0.28782332,-0.1878834,-0.036080673,0.1439993,0.36298317,0.113539025,0.18823674,0.39550158,0.41113973,0.15320912,0.0344745,0.30231297,0.25479305,0.28189975,0.20902589,-0.023718946,-0.13872962,0.38134608,0.25137752,0.15320912,0.30231297,0.28189975,-0.023718946,0.38134608,0.1379490613937378,0.2190098047256469,0.0344745,0.25479305,0.20902589,-0.13872962,0.25137752,0.2428204536437988,0.1221882700920105,0.037625432,0.22246173,0.37636805,0.29585943,0.47773165,0.48798463,0.558313,0.37750113,0.1528714,0.36049786,0.5621923,0.32963368,0.32801607,0.20284906,-0.024065454,0.076668434,0.58613247,0.35308677,0.18230268,0.3494318,0.0746187,0.06349677,-0.19726722,-0.14307281,0.44464692,0.20093745,0.3585595,0.40788922,0.13501589,0.14286825,-0.18768746,0.005051218,-0.35208154,-0.40382978,-0.27188593,-0.086087435,-0.32270336,0.02636841,0.313686,-0.12618062,-0.0036549568,-0.20656958,0.20695177,-0.13781703,0.14637843,0.2582285,-0.11185008,0.40460694
